latitude,longitude,port,mmsi,port_unique
57.68826,10.710513,28,241800000,28_10
57.688393,10.718055,28,538010264,28_10
57.688465,10.709825,28,220614000,28_10
57.688452,11.85991,29,636023946,29_10
57.688455,11.864083,29,255805899,29_10
57.688455,11.860475,29,255806464,29_10
57.691183,11.84585,29,265512660,29_10
57.6913,11.875083,29,266476000,29_10
57.691412,11.874455,29,266203000,29_10
57.691928,11.845945,29,265812560,29_10
57.688597,10.648248,30,258349500,30_10
57.68891,10.649367,30,356423000,30_10
57.689003,10.648902,30,220614000,30_10
57.689282,10.648605,30,219022300,30_10
57.692765,10.63728,30,265012140,30_10
57.692983,10.637603,30,246265000,30_10
57.689092,10.587065,31,220614000,31_10
57.6938,10.593862,31,210056000,31_10
57.689752,11.842253,32,248744000,32_10
57.690085,11.837538,32,219435000,32_10
57.690323,11.831805,32,219281000,32_10
57.69033,11.832135,32,220253000,32_10
57.691183,11.84585,32,265512660,32_10
57.691935,11.846067,32,265812560,32_10
57.690983,11.87688,33,266203000,33_10
57.690985,11.891937,33,265606380,33_10
57.691317,11.875167,33,266476000,33_10
57.691793,11.882595,33,265550210,33_10
57.692215,11.823192,34,220464000,34_10
57.693572,11.81708,34,265812560,34_10
57.69375,11.816367,34,265512660,34_10
57.692302,10.693037,35,311001594,35_10
57.694378,10.685238,35,257617000,35_10
57.694513,10.687445,35,219017733,35_10
57.695605,11.91411,36,266343000,36_10
57.699108,11.925072,36,266322000,36_10
57.70012,11.917948,36,266155000,36_10
57.69653,10.673302,37,220624000,37_10
57.69689,10.672905,37,265012140,37_10
57.698603,11.66767,38,265522240,38_10
57.698617,11.667583,38,265522230,38_10
57.698627,11.66763,38,265522220,38_10
57.698802,11.66754,38,265522210,38_10
57.703822,11.658073,38,265600320,38_10
57.705815,11.658085,38,265611700,38_10
57.706068,11.659212,38,265675250,38_10
57.706455,11.659922,38,265581970,38_10
57.706553,11.660095,38,265038960,38_10
57.70682,11.661285,38,265527030,38_10
57.701,10.6565,39,257562000,39_10
57.701105,10.656813,39,219031797,39_10
57.701213,11.936783,40,265410000,40_10
57.703048,11.948832,40,219003122,40_10
57.705603,11.693282,41,265522230,41_10
57.708088,11.702552,41,265522240,41_10
57.708093,11.702487,41,265522220,41_10
57.708322,11.702227,41,265522210,41_10
57.708777,11.702048,41,265573140,41_10
57.711587,11.684535,41,265513810,41_10
57.706568,11.659853,42,265581970,42_10
57.706587,11.66027,42,265038960,42_10
57.706683,11.659747,42,232005600,42_10
57.706825,11.661282,42,265527030,42_10
57.706955,11.660517,42,265663280,42_10
57.707257,11.660517,42,265579090,42_10
57.71286,10.584527,43,277029000,43_10
57.713443,10.592815,43,265034000,43_10
57.713473,10.592933,43,219032932,43_10
57.713638,10.581642,43,219027735,43_10
57.713653,10.581342,43,219029523,43_10
57.713728,10.589485,43,265581970,43_10
57.71376,10.589517,43,256791000,43_10
57.713803,10.582013,43,912190064,43_10
57.713808,10.589998,43,265002000,43_10
57.713853,10.580375,43,219000333,43_10
57.713998,10.591412,43,219022257,43_10
57.714323,10.591983,43,219013964,43_10
57.71472,10.583465,43,219005583,43_10
57.714823,10.584198,43,257052890,43_10
57.714963,10.583883,43,219024000,43_10
57.71505,10.583522,43,219013885,43_10
57.71514,10.587498,43,219013933,43_10
57.71517,10.583247,43,219001125,43_10
57.715238,10.582665,43,219005867,43_10
57.715292,10.587763,43,219032848,43_10
57.715377,10.58227,43,244710047,43_10
57.715392,10.581972,43,257101030,43_10
57.715398,10.584672,43,219026170,43_10
57.71543,10.597472,43,210056000,43_10
57.71545,10.587242,43,219028185,43_10
57.715537,10.587422,43,219028008,43_10
57.715573,10.586862,43,219014692,43_10
57.715593,10.586445,43,219013391,43_10
57.715595,10.587203,43,219033125,43_10
57.715615,10.587618,43,219011953,43_10
57.71569,10.585917,43,219007027,43_10
57.715757,10.58734,43,219022479,43_10
57.71595,10.581367,43,257571000,43_10
57.71598,10.586737,43,219020150,43_10
57.716017,10.587282,43,220333000,43_10
57.716073,10.586312,43,219012511,43_10
57.71612,10.586413,43,219007034,43_10
57.716248,10.58648,43,219022300,43_10
57.716453,10.585235,43,232043529,43_10
57.716472,10.58709,43,219010873,43_10
57.716727,10.588055,43,219011018,43_10
57.716737,10.584873,43,244583000,43_10
57.716948,10.599352,43,232009818,43_10
57.717128,10.58693,43,220012000,43_10
57.717262,10.585358,43,219031289,43_10
57.717338,10.58744,43,219002827,43_10
57.717378,10.58626,43,219006301,43_10
57.71753,10.585903,43,219007414,43_10
57.717565,10.590048,43,219015442,43_10
57.717813,10.586187,43,219005732,43_10
57.718072,10.586892,43,220343000,43_10
57.718167,10.5875,43,220339000,43_10
57.718187,10.592762,43,219001849,43_10
57.7184,10.5905,43,219801000,43_10
57.718442,10.595842,43,219030593,43_10
57.718488,10.59584,43,258637000,43_10
57.718817,10.588925,43,219026706,43_10
57.71889,10.591943,43,219001111,43_10
57.718918,10.59015,43,219027026,43_10
57.719018,10.592558,43,219019067,43_10
57.719063,10.58825,43,257102400,43_10
57.71908,10.59002,43,219022000,43_10
57.719115,10.588567,43,258572000,43_10
57.719522,10.590315,43,219028043,43_10
57.719632,10.593533,43,219017733,43_10
57.717005,10.599512,44,232009818,44_10
57.717023,10.586795,44,220333000,44_10
57.717075,10.588067,44,219011018,44_10
57.717105,10.595677,44,219022257,44_10
57.717132,10.586922,44,220012000,44_10
57.717245,10.595525,44,219007027,44_10
57.717262,10.585358,44,219031289,44_10
57.717343,10.587443,44,219002827,44_10
57.717378,10.58626,44,219006301,44_10
57.71753,10.585903,44,219007414,44_10
57.717578,10.590012,44,219015442,44_10
57.717662,10.599348,44,265019000,44_10
57.717818,10.586185,44,219005732,44_10
57.718095,10.586868,44,220343000,44_10
57.718103,10.598843,44,250512000,44_10
57.718112,10.587507,44,219013885,44_10
57.718167,10.5875,44,220339000,44_10
57.718197,10.592883,44,219001849,44_10
57.718433,10.590467,44,219801000,44_10
57.718442,10.595842,44,219030593,44_10
57.718498,10.595848,44,258637000,44_10
57.71882,10.588935,44,219026706,44_10
57.718892,10.59191,44,219001111,44_10
57.718918,10.590143,44,219027026,44_10
57.719018,10.592558,44,219019067,44_10
57.719063,10.58825,44,257102400,44_10
57.719082,10.59002,44,219022000,44_10
57.719115,10.588567,44,258572000,44_10
57.719302,10.604432,44,219022326,44_10
57.719522,10.590315,44,219028043,44_10
57.719632,10.593533,44,219017733,44_10
57.719793,10.593888,44,219032932,44_10
57.719798,10.59141,44,219013964,44_10
57.720125,10.594872,44,219031797,44_10
57.720428,10.594908,44,219000543,44_10
57.720617,10.602995,44,316100000,44_10
57.720653,10.599707,44,259859000,44_10
57.720653,10.602828,44,983161000,44_10
57.721592,10.59958,44,277354000,44_10
57.72161,10.60185,44,219017895,44_10
57.721747,10.601612,44,219005867,44_10
57.72185,10.601363,44,220307000,44_10
57.721855,10.601478,44,219023738,44_10
57.72187,10.601542,44,219007034,44_10
57.721933,10.601462,44,219012511,44_10
57.72204,10.600167,44,277029000,44_10
57.722133,10.601173,44,219001125,44_10
57.72221,10.601013,44,219948000,44_10
57.731167,11.67142,45,265826420,45_10
57.732583,11.672177,45,266145000,45_10
57.771255,11.621342,46,265549760,46_10
57.77206,11.618778,46,265530880,46_10
57.772653,11.618098,46,266388000,46_10
57.773083,11.617388,46,219015153,46_10
57.8264,9.526683,47,636020984,47_10
57.827442,9.510393,47,305530000,47_10
57.838398,10.25199,48,305775000,48_10
57.845283,10.243267,48,636020984,48_10
57.842617,10.165633,49,636020984,49_10
57.84756,10.167662,49,219001125,49_10
57.845128,10.317588,50,305775000,50_10
57.847133,10.304383,50,636020984,50_10
57.931648,11.370173,51,245073000,51_10
57.940607,11.371628,51,256992000,51_10
57.93985,11.578398,52,266145000,52_10
57.94002,11.578797,52,266461000,52_10
57.940888,11.572533,52,266425000,52_10
57.944063,11.564325,52,265762710,52_10
57.944337,11.562977,53,259196000,53_10
57.94466,11.563877,53,210189000,53_10
58.00002,10.070322,54,219007034,54_10
58.00225,10.081433,54,219013885,54_10
58.399455,12.322223,55,992651013,55_10
58.399653,12.320668,55,992651014,55_10
58.402307,12.325447,55,992651012,55_10
59.013183,10.978425,56,992576503,56_10
59.018333,10.968333,56,992576506,56_10
59.26674,11.073773,57,992576504,57_10
59.267867,11.084367,57,992576501,57_10
59.268735,11.087163,57,992576500,57_10
59.784918,10.501383,58,992576502,58_10
59.785335,10.501933,58,992576505,58_10
